account_id,frequency,disp_id,card_type,card_issued,order_insurance_pay,order_household_pay,order_loan_pay,order_lease_pay,district_id,district_name,region,nInhabitants,demo_avg_salary,demo_unemploy_rate95,demo_unemploy_rate96,nEnterpreneurs,nCrimes95,nCrimes96,nYearMonth,nCredit,nWithdraw,nCCWithdraw,nCreditCash,nCol_from_bank,nWithdrawCash,nRemitt,nInsurrance,nStatement,nIntCredit,nSancInt,nHousehold,nPension,nLoanPay,avgMonthly_balance,avgMonthly_amount,avgMonthly_withdrawal_card,avgMonthly_credit_cash,avgMonthly_collection_bank,avgMonthly_withdrawal_cash,avgMonthly_remittance,avgMonthly_insurance,avgMonthly_statement,avgMonthly_credited,avgMonthly_sanc_interest,avgMonthly_household,avgMonthly_pension,avgMonthly_loan,loan_id,loan_issued,loan_amount,loan_duration,loan_payments,loan_status
3967,"POPLATEK MESICNE",4786,NULL,NULL,0.0,0.0,2349.5,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,28,83,98,83,83,83,83,83,0,0,0,0,0,0,0,385335.1071,11623.8214,0.0000,44121.3214,0.0000,39582.7143,1678.5714,0.0000,12.8571,188.3571,0.0000,0.0000,0.0000,1678.5714,5784,1997-03-29,84600,36,2350.00,D
4033,"POPLATEK MESICNE",4861,NULL,NULL,0.0,1494.0,0.0,0.0,57,Hodonin,"south Moravia",161954,8720,3.7,4.50,116,3729,3651,26,54,113,54,54,54,54,54,0,0,0,0,0,0,0,213619.5769,1471.8462,0.0000,13086.1538,0.0000,6904.6154,4835.5385,0.0000,11.5385,125.8462,0.0000,1149.2308,0.0000,1418.3077,5790,1997-03-20,84288,48,1756.00,C
4052,"POPLATEK TYDNE",4882,NULL,NULL,0.0,0.0,2948.0,0.0,36,Liberec,"north Bohemia",159617,9198,3.3,4.28,131,5796,6132,24,55,70,55,55,55,55,55,0,0,0,0,0,0,0,240893.5417,13764.0417,0.0000,2166.6667,19771.9583,19083.5417,1474.0000,0.0000,22.5000,152.5417,0.0000,0.0000,0.0000,1474.0000,5799,1997-12-28,106128,36,2948.00,C
4079,"POPLATEK MESICNE",4916,NULL,NULL,0.0,0.0,3312.0,0.0,52,"Usti nad Orlici","east Bohemia",139012,8363,2.5,3.49,108,2564,2799,62,181,379,181,181,181,181,181,0,0,0,0,0,0,0,483358.6935,12370.0806,0.0000,39909.3871,0.0000,31943.1774,7683.4194,305.4677,14.0323,190.2903,0.0000,4766.6290,0.0000,2403.8710,5804,1995-04-05,158976,48,3312.00,C
4081,"POPLATEK MESICNE",4918,NULL,NULL,0.0,0.0,5746.0,0.0,11,"Praha - zapad","central Bohemia",75637,9622,0.4,0.59,154,3475,3529,42,87,128,87,87,87,87,87,0,0,0,0,0,0,0,52095.0476,167.7143,0.0000,12868.3571,0.0000,10425.0000,2325.7619,0.0000,12.8571,50.1190,3.0952,7040.4762,0.0000,2325.7619,5805,1995-11-28,137904,24,5746.00,B
4099,"POPLATEK MESICNE",4937,classic,1998-10-24,0.0,1926.0,0.0,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,32,63,192,63,63,63,63,63,0,0,0,0,0,0,0,332406.5000,1610.2188,84.3750,19303.0000,0.0000,14230.9375,3523.5313,1095.1875,12.1875,146.0625,0.0000,1625.0625,0.0000,463.2500,5808,1997-07-31,41856,48,872.00,C
4116,"POPLATEK MESICNE",4956,NULL,NULL,0.0,0.0,4200.2,0.0,6,"Kutna Hora","central Bohemia",77963,8546,2.9,4.02,126,2640,3120,15,42,50,42,42,42,42,42,0,0,0,0,0,0,0,329673.6667,12571.7333,0.0000,49552.2000,0.0000,32902.4000,10628.8000,0.0000,9.0000,203.9333,0.0000,8668.8000,0.0000,1960.0000,5815,1998-06-03,151200,36,4200.00,C
4127,"POPLATEK MESICNE",4968,NULL,NULL,0.0,0.0,4200.2,0.0,50,Svitavy,"east Bohemia",102609,8187,4.8,5.45,94,2123,2134,32,37,102,37,37,37,37,37,0,0,0,0,0,0,0,78434.6250,1892.1563,0.0000,8969.6875,0.0000,5981.5938,3022.3438,47.4375,10.7813,45.9688,5.5938,2429.2188,0.0000,393.7500,5817,1997-08-15,100800,24,4200.00,D
4144,"POPLATEK MESICNE",4993,NULL,NULL,0.0,0.0,5915.7,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,29,75,103,75,75,75,75,75,0,0,0,0,0,0,0,305087.6207,7179.0000,0.0000,35279.1724,0.0000,25839.0345,8467.8621,0.0000,12.4138,167.2759,0.0000,7243.8621,0.0000,1224.0000,5823,1998-06-21,212976,36,5916.00,C
4190,"POPLATEK MESICNE",5050,NULL,NULL,0.0,2901.0,0.0,0.0,62,"Uherske Hradiste","south Moravia",145688,8544,1.2,1.86,109,2719,2906,39,106,210,106,106,106,106,106,0,0,0,0,0,0,0,259247.1538,565.7179,0.0000,14441.4103,0.0000,6554.6154,7447.9744,1082.7692,13.0769,126.8974,0.0000,2603.4615,0.0000,2774.5641,5830,1997-08-28,405780,60,6763.00,C
4259,"POPLATEK MESICNE",5133,NULL,NULL,0.0,0.0,3318.0,0.0,66,"Zdar nad Sazavou","south Moravia",125832,8512,3.5,4.12,102,2247,2103,57,115,323,115,115,115,115,115,0,0,0,0,0,0,0,449193.8070,8736.8421,0.0000,15.7895,47979.2982,34885.5789,12302.4561,0.0000,13.6842,235.1228,0.0000,8848.2105,0.0000,1397.0526,5836,1994-08-27,79632,24,3318.00,A
4260,"POPLATEK MESICNE",5134,NULL,NULL,0.0,0.0,4075.5,0.0,56,Breclav,"south Moravia",124605,8772,4.6,4.98,126,2854,3158,63,127,229,127,127,127,127,127,0,0,0,0,0,0,0,177289.0000,3915.5079,0.0000,49.2063,26199.7302,10986.1905,14546.8571,0.0000,13.5714,108.3492,0.0000,11053.1429,0.0000,3493.7143,5837,1994-06-29,244560,60,4076.00,C
4268,"POPLATEK MESICNE",5143,NULL,NULL,0.0,6646.0,0.0,0.0,77,Vsetin,"north Moravia",148545,8909,4.0,5.56,113,3460,3590,23,61,80,61,61,61,61,61,0,0,0,0,0,0,0,238824.6957,2693.4348,0.0000,14863.3913,0.0000,7109.3478,5216.5217,0.0000,11.0870,155.9130,0.0000,4912.2609,0.0000,304.2609,5841,1998-11-04,41988,12,3499.00,C
4293,"POPLATEK PO OBRATU",5171,NULL,NULL,0.0,0.0,4561.0,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,35,88,113,88,88,88,88,88,0,0,0,0,0,0,0,333737.4571,6170.8000,0.0000,39138.1143,0.0000,32346.3429,5491.2286,0.0000,60.0000,154.7143,0.0000,3015.2571,0.0000,2475.9714,5850,1997-05-22,164196,36,4561.00,C
4320,"POPLATEK MESICNE",5203,NULL,NULL,0.0,0.0,4280.0,0.0,61,Trebic,"south Moravia",117897,8814,4.7,5.74,107,2112,2059,30,84,108,84,84,84,84,84,0,0,0,0,0,0,0,309904.6000,3679.4667,0.0000,48471.1333,0.0000,45725.8333,1569.3333,0.0000,12.0000,158.0333,1.1000,0.0000,0.0000,1569.3333,5856,1997-08-09,51360,12,4280.00,B
4337,"POPLATEK MESICNE",5224,classic,1998-10-20,0.0,0.0,2142.0,0.0,29,Rokycany,"west Bohemia",45714,8843,2.8,3.60,113,818,888,62,165,211,165,165,165,165,165,0,0,0,0,0,0,0,417999.8871,14313.8387,59.6774,41118.9355,0.0000,39611.5000,829.1613,0.0000,13.5484,241.2742,0.0000,0.0000,0.0000,829.1613,5861,1994-12-08,51408,24,2142.00,A
4342,"POPLATEK MESICNE",5232,classic,1998-06-15,0.0,0.0,4172.0,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,33,92,147,92,92,92,92,92,0,0,0,0,0,0,0,511849.4545,7502.6970,18.1818,39367.6667,0.0000,30696.7576,7034.8788,0.0000,13.1818,275.2727,0.0000,5391.3636,0.0000,1643.5152,5862,1997-12-09,100128,24,4172.00,C
4354,"POPLATEK MESICNE",5245,classic,1998-11-18,0.0,0.0,5461.3,0.0,38,Louny,"north Bohemia",85852,8965,7.0,8.23,104,2653,2822,24,56,80,56,56,56,56,56,0,0,0,0,0,0,0,303609.4583,9716.4167,0.0000,34925.1250,0.0000,22322.5417,10553.5833,0.0000,11.2500,203.1667,0.0000,10098.5000,0.0000,455.0833,5865,1998-10-30,327660,60,5461.00,C
4361,"POPLATEK MESICNE",5253,gold,1998-04-11,0.0,0.0,7512.7,0.0,69,Jesenik,"north Moravia",42821,8173,NULL,7.01,124,NULL,1358,34,74,114,74,74,74,74,74,0,0,0,0,0,0,0,465614.8824,17140.7353,808.8235,1105.8824,49053.2941,44007.3235,2651.6471,0.0000,12.7941,330.8824,0.0000,0.0000,0.0000,2651.6471,5868,1997-03-29,90156,12,7513.00,A
4413,"POPLATEK TYDNE",5318,NULL,NULL,0.0,0.0,4610.0,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,60,119,247,119,119,119,119,119,0,0,0,0,0,0,0,243975.3000,7963.1833,0.0000,18.3333,35682.1333,24827.0833,10632.9667,0.0000,27.0000,162.6000,0.0000,7021.8000,0.0000,3611.1667,5876,1995-02-08,221280,48,4610.00,C
4414,"POPLATEK MESICNE",5320,NULL,NULL,0.0,3716.0,0.0,0.0,24,"Karlovy Vary","west Bohemia",122603,8991,1.3,2.01,128,5198,5273,64,171,307,171,171,171,171,171,0,0,0,0,0,0,0,254484.5469,492.3438,0.0000,14131.2969,0.0000,5587.3438,8179.6719,0.0000,13.5938,128.0625,0.0000,3425.6875,0.0000,1519.1250,5877,1995-02-23,97224,24,4051.00,A
4415,"POPLATEK MESICNE",5322,NULL,NULL,0.0,4601.0,0.0,0.0,73,Opava,"north Moravia",182027,8746,3.3,3.74,90,4355,4433,42,91,306,91,91,91,91,91,0,0,0,0,0,0,0,465352.2857,1106.6667,0.0000,26662.9048,0.0000,16307.5000,9437.9524,69.6667,13.2143,189.2143,0.0000,4162.8095,0.0000,1762.8571,5878,1997-04-01,74040,12,6170.00,A
4423,"POPLATEK MESICNE",5333,classic,1998-07-29,0.0,0.0,2051.0,0.0,39,Most,"north Bohemia",119895,10446,7.3,9.40,90,4947,4743,45,112,207,112,112,112,112,112,0,0,0,0,0,0,0,322907.9778,10065.6444,100.0000,30738.6222,0.0000,23165.0889,6109.6000,0.0000,12.6667,165.7556,0.0000,1078.3556,0.0000,1640.8000,5880,1995-10-31,73836,36,2051.00,A
4427,"POPLATEK MESICNE",5337,NULL,NULL,0.0,5005.0,0.0,0.0,32,"Ceska Lipa","north Bohemia",105058,9272,2.8,3.22,118,4340,4505,67,166,206,166,166,166,166,166,0,0,0,0,0,0,0,104046.1045,211.9851,0.0000,12108.4478,0.0000,6023.2090,5942.1791,0.0000,13.6567,68.9254,0.0000,4631.4925,0.0000,1310.6866,5882,1994-09-26,87816,12,7318.00,A
4447,"POPLATEK MESICNE",5364,NULL,NULL,0.0,0.0,5353.5,0.0,62,"Uherske Hradiste","south Moravia",145688,8544,1.2,1.86,109,2719,2906,31,70,109,70,70,70,70,70,0,0,0,0,0,0,0,287444.4194,7224.2903,0.0000,32449.9032,0.0000,25900.6129,4490.4516,0.0000,13.5484,178.4194,0.0000,0.0000,0.0000,4490.4516,5886,1996-10-31,192744,36,5354.00,C
4448,"POPLATEK MESICNE",5366,classic,1997-07-07,0.0,0.0,5353.5,0.0,60,Prostejov,"south Moravia",110643,8441,3.4,4.48,115,1879,2252,67,176,227,176,176,176,176,176,0,0,0,0,0,0,0,432251.8806,11442.5224,180.5970,35321.6418,0.0000,31365.1642,2876.7761,0.0000,13.4328,251.8955,0.0000,0.0000,0.0000,2876.7761,5887,1994-10-03,192744,36,5354.00,A
4456,"POPLATEK MESICNE",5376,classic,1998-09-29,0.0,0.0,5353.5,0.0,14,"Ceske Budejovice","south Bohemia",177686,10045,1.4,1.71,135,6604,6295,28,77,103,77,77,77,77,77,0,0,0,0,0,0,0,486096.1429,10689.0357,117.8571,40135.5357,0.0000,36195.5714,2103.3571,0.0000,13.3929,277.3571,0.0000,0.0000,0.0000,2103.3571,5889,1998-02-09,321240,60,5354.00,C
4462,"POPLATEK TYDNE",5384,NULL,NULL,0.0,0.0,2770.3,0.0,73,Opava,"north Moravia",182027,8746,3.3,3.74,90,4355,4433,37,84,103,84,84,84,84,84,0,0,0,0,0,0,0,169749.9730,9706.8108,0.0000,26442.8919,0.0000,24708.2162,1197.8378,0.0000,23.5135,106.0811,1.4054,0.0000,0.0000,1197.8378,5892,1996-05-14,66480,24,2770.00,B
4467,"POPLATEK TYDNE",5389,NULL,NULL,0.0,0.0,2394.5,0.0,17,Pelhrimov,"south Bohemia",74062,8114,2.3,2.62,119,1003,1181,21,44,63,44,44,44,44,44,0,0,0,0,0,0,0,155609.1905,6120.4286,0.0000,300.0000,15735.1905,10634.9524,4041.4762,0.0000,22.8571,127.9524,0.0000,3471.2381,0.0000,570.2381,5893,1998-08-03,86184,36,2394.00,C
4473,"POPLATEK MESICNE",5395,NULL,NULL,0.0,5528.0,0.0,0.0,45,Jicin,"east Bohemia",77917,8390,2.2,2.89,132,2080,2122,39,78,205,78,78,78,78,78,0,0,0,0,0,0,0,402188.1282,1555.8974,0.0000,26024.1282,0.0000,15983.9744,8714.3077,0.0000,12.6923,230.0513,0.0000,4677.5385,0.0000,963.6923,5895,1997-01-03,93960,60,1566.00,C
4476,"POPLATEK MESICNE",5399,NULL,NULL,0.0,3195.0,0.0,0.0,24,"Karlovy Vary","west Bohemia",122603,8991,1.3,2.01,128,5198,5273,50,103,303,103,103,103,103,103,0,0,0,0,0,0,0,223005.7000,497.9400,0.0000,15537.9400,0.0000,8352.4000,6792.8400,2792.7000,13.2000,105.2400,0.0000,2875.5000,0.0000,303.8400,5897,1996-09-25,15192,24,633.00,A
4503,"POPLATEK MESICNE",5433,junior,1995-10-24,0.0,0.0,2819.8,0.0,50,Svitavy,"east Bohemia",102609,8187,4.8,5.45,94,2123,2134,48,120,151,120,120,120,120,120,0,0,0,0,0,0,0,354829.6875,12867.1042,300.0000,41114.5833,0.0000,37355.5000,2115.0000,0.0000,13.7500,206.1875,0.0000,0.0000,0.0000,2115.0000,5900,1996-01-01,135360,48,2820.00,C
4533,"POPLATEK MESICNE",5468,classic,1998-06-16,0.0,0.0,2253.5,0.0,68,"Frydek - Mistek","north Moravia",228848,9893,4.0,4.72,96,5623,5887,17,52,56,52,52,52,52,52,0,0,0,0,0,0,0,441246.3529,22701.0588,141.1765,55927.1765,0.0000,42962.1176,7841.2353,0.0000,9.7059,201.8235,0.0000,6780.5294,0.0000,1060.7059,5906,1998-05-05,81144,36,2254.00,C
4550,"POPLATEK MESICNE",5487,NULL,NULL,0.0,1113.0,0.0,0.0,56,Breclav,"south Moravia",124605,8772,4.6,4.98,126,2854,3158,23,51,125,51,51,51,51,51,0,0,0,0,0,0,0,186705.1739,1181.4783,0.0000,9793.4783,0.0000,5577.8261,3130.4348,350.2609,11.7391,96.2609,0.0000,919.4348,0.0000,533.2174,5909,1998-01-03,61320,60,1022.00,C
4576,"POPLATEK MESICNE",5517,NULL,NULL,0.0,0.0,8339.0,0.0,27,"Plzen - jih","west Bohemia",67298,8561,0.6,1.29,110,1029,1127,67,141,274,141,141,141,141,141,0,0,0,0,0,0,0,218056.0149,799.4030,0.0000,20803.4328,0.0000,15663.4328,4480.6567,0.0000,13.8806,140.0597,0.0000,5338.8060,0.0000,4480.6567,5918,1994-06-04,300204,36,8339.00,A
4580,"POPLATEK MESICNE",5521,classic,1997-05-12,0.0,0.0,1684.8,0.0,9,Nymburk,"central Bohemia",81344,8899,3.3,3.97,149,2987,2487,53,140,199,140,140,140,140,140,0,0,0,0,0,0,0,348055.3019,11277.3396,220.7547,37298.5472,0.0000,28499.9811,7952.4151,0.0000,13.0189,176.1321,0.0000,7570.9057,0.0000,381.5094,5922,1995-08-05,20220,12,1685.00,A
4585,"POPLATEK MESICNE",5526,classic,1998-10-11,0.0,4065.0,0.0,0.0,27,"Plzen - jih","west Bohemia",67298,8561,0.6,1.29,110,1029,1127,31,64,130,64,64,64,64,64,0,0,0,0,0,0,0,242484.2258,1681.0000,187.0968,14725.6452,0.0000,8474.0323,4539.0968,0.0000,12.0968,155.5806,0.0000,3409.3548,0.0000,1129.7419,5923,1996-10-10,64656,48,1347.00,C
4616,"POPLATEK MESICNE",5563,classic,1998-08-02,0.0,0.0,2778.7,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,16,51,72,51,51,51,51,51,0,0,0,0,0,0,0,585866.3125,4708.0000,281.2500,56090.1875,0.0000,40820.3750,11279.2500,0.0000,11.2500,255.4375,0.0000,9195.0000,0.0000,2084.2500,5930,1998-01-12,66696,24,2779.00,C
4618,"POPLATEK MESICNE",5565,NULL,NULL,0.0,0.0,2778.7,0.0,3,Beroun,"central Bohemia",75232,8980,1.9,2.21,111,2824,2813,30,53,95,53,53,53,53,53,0,0,0,0,0,0,0,141479.4000,1274.5000,0.0000,23078.9667,0.0000,21967.7000,1389.5000,0.0000,12.0000,83.0000,7.5000,7396.6667,0.0000,1389.5000,5931,1997-03-17,66696,24,2779.00,D
4626,"POPLATEK MESICNE",5574,NULL,NULL,0.0,0.0,2778.7,0.0,9,Nymburk,"central Bohemia",81344,8899,3.3,3.97,149,2987,2487,31,72,89,72,72,72,72,72,0,0,0,0,0,0,0,245826.8065,7640.6452,0.0000,34285.0645,0.0000,31452.6774,1075.7419,0.0000,13.5484,167.0323,0.0000,0.0000,0.0000,1075.7419,5932,1997-06-18,33348,12,2779.00,A
4631,"POPLATEK PO OBRATU",5579,classic,1998-02-20,0.0,0.0,3647.0,0.0,77,Vsetin,"north Moravia",148545,8909,4.0,5.56,113,3460,3590,25,52,78,52,52,52,52,52,0,0,0,0,0,0,0,310090.0800,5907.8800,216.0000,676.0000,22757.2800,18609.8800,1750.5600,0.0000,76.0000,231.2800,0.0000,0.0000,0.0000,1750.5600,5933,1997-12-13,87528,24,3647.00,C
4650,"POPLATEK MESICNE",5606,NULL,NULL,0.0,554.0,0.0,0.0,4,Kladno,"central Bohemia",149893,9753,4.6,5.05,109,5244,5892,39,114,155,114,114,114,114,114,0,0,0,0,0,0,0,167916.1282,1077.9744,0.0000,11113.6667,0.0000,2386.5385,7744.4615,0.0000,12.6923,95.3077,0.0000,468.7692,0.0000,4810.2564,5938,1996-08-25,402000,60,6700.00,C
4660,"POPLATEK MESICNE",5618,NULL,NULL,0.0,0.0,4456.0,0.0,63,Vyskov,"south Moravia",86513,8288,3.7,4.52,110,1562,1460,24,50,131,50,50,50,50,50,0,0,0,0,0,0,0,313403.1250,10128.8333,0.0000,91.6667,34103.3333,26868.8750,6035.3750,364.1667,11.8750,174.0833,0.0000,1767.5000,0.0000,3527.6667,5940,1997-05-28,106944,24,4456.00,C
4681,"POPLATEK MESICNE",5642,NULL,NULL,0.0,0.0,3388.0,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,41,88,200,88,88,88,88,88,0,0,0,0,0,0,0,260288.7805,3691.3171,0.0000,402.4390,22063.3171,11070.3171,10226.3415,0.0000,13.1707,154.2683,0.0000,4526.6341,0.0000,1735.3171,5942,1997-03-15,162624,48,3388.00,C
4715,"POPLATEK MESICNE",5684,classic,1997-06-15,0.0,0.0,4049.0,0.0,8,"Mlada Boleslav","central Bohemia",112065,11277,1.2,1.44,127,5179,4987,27,53,87,53,53,53,53,53,0,0,0,0,0,0,0,331925.4444,16189.3333,477.7778,14.8148,48406.6296,43766.8889,3149.2222,0.0000,11.6667,214.2963,0.0000,0.0000,0.0000,3149.2222,5953,1997-03-14,97176,24,4049.00,C
4725,"POPLATEK MESICNE",5699,NULL,NULL,0.0,0.0,4674.2,0.0,73,Opava,"north Moravia",182027,8746,3.3,3.74,90,4355,4433,21,41,70,41,41,41,41,41,0,0,0,0,0,0,0,141292.0952,1592.8571,0.0000,33.3333,29380.5714,14529.7619,13372.7619,0.0000,10.7143,81.4762,0.0000,10256.7619,0.0000,3116.0000,5956,1997-11-04,168264,36,4674.00,C
4727,"POPLATEK MESICNE",5701,NULL,NULL,0.0,0.0,4485.0,0.0,2,Benesov,"central Bohemia",88884,8507,1.6,1.85,132,2159,2674,47,99,238,99,99,99,99,99,0,0,0,0,0,0,0,431718.0426,11045.2766,0.0000,908.5106,38023.4043,30422.3617,7152.3830,0.0000,13.0851,218.4894,0.0000,3199.1489,0.0000,2290.2128,5959,1995-08-11,107640,24,4485.00,A
4746,"POPLATEK MESICNE",5727,classic,1998-01-19,0.0,0.0,3413.0,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,23,63,81,63,63,63,63,63,0,0,0,0,0,0,0,433809.1304,14593.7826,456.5217,53247.4783,0.0000,48009.3913,2374.2609,0.0000,10.4348,232.0435,0.0000,0.0000,0.0000,2374.2609,5963,1997-09-07,204780,60,3413.00,C
4774,"POPLATEK MESICNE",5760,NULL,NULL,0.0,0.0,9689.0,0.0,66,"Zdar nad Sazavou","south Moravia",125832,8512,3.5,4.12,102,2247,2103,60,128,264,128,128,128,128,128,0,0,0,0,0,0,0,280219.0000,1361.1833,0.0000,25354.8000,0.0000,17378.5000,6782.3000,0.0000,13.5000,167.1833,0.0000,5788.3333,0.0000,6782.3000,5970,1995-07-09,465072,48,9689.00,C
4784,"POPLATEK MESICNE",5774,NULL,NULL,0.0,0.0,4572.0,0.0,46,Nachod,"east Bohemia",112709,8369,1.7,2.31,117,2854,2618,17,35,47,35,35,35,35,35,0,0,0,0,0,0,0,314314.1176,9306.2353,0.0000,23.5294,32043.1765,24366.1176,3496.2353,0.0000,10.5882,273.1765,0.0000,0.0000,0.0000,3496.2353,5973,1997-11-24,219456,48,4572.00,C
4794,"POPLATEK MESICNE",5788,NULL,NULL,0.0,1922.0,0.0,0.0,72,Olomouc,"north Moravia",226122,8994,3.8,4.79,110,9672,9208,25,56,141,56,56,56,56,56,0,0,0,0,0,0,0,147385.4400,241.8800,0.0000,17753.6000,0.0000,7445.5600,10128.7200,2513.6000,11.4000,62.5600,0.5600,1537.6000,0.0000,4267.1200,5976,1997-12-27,465504,48,9698.00,D
4803,"POPLATEK MESICNE",5801,NULL,NULL,0.0,0.0,1232.0,0.0,26,"Plzen - mesto","west Bohemia",170449,10787,2.6,3.09,131,6041,6261,31,79,96,79,79,79,79,79,0,0,0,0,0,0,0,142246.5484,1153.0323,0.0000,6530.4839,0.0000,4609.3548,874.3226,0.0000,12.5806,106.2258,0.0000,0.0000,0.0000,874.3226,5977,1997-02-25,59136,48,1232.00,C
4825,"POPLATEK MESICNE",5826,NULL,NULL,0.0,0.0,1783.2,0.0,15,"Cesky Krumlov","south Bohemia",58796,9045,3.1,3.60,124,1845,1879,55,120,167,120,120,120,120,120,0,0,0,0,0,0,0,162802.7818,4370.7091,0.0000,683.6364,11671.5455,11691.8182,389.0182,0.0000,13.6364,118.1818,0.0000,0.0000,0.0000,389.0182,5980,1995-08-18,21396,12,1783.00,A
4851,"POPLATEK MESICNE",5858,NULL,NULL,0.0,0.0,5902.2,0.0,52,"Usti nad Orlici","east Bohemia",139012,8363,2.5,3.49,108,2564,2799,35,94,134,94,94,94,94,94,0,0,0,0,0,0,0,317239.2571,5242.4286,0.0000,41532.7429,0.0000,31420.9429,7475.0857,0.0000,12.0000,170.6857,0.0000,3428.0000,0.0000,4047.0857,5988,1996-08-22,141648,24,5902.00,A
4852,"POPLATEK MESICNE",5860,NULL,NULL,0.0,4794.0,0.0,0.0,47,Pardubice,"east Bohemia",162580,9538,1.5,1.81,111,6079,5410,45,125,150,125,125,125,125,125,0,0,0,0,0,0,0,148228.1778,507.9111,0.0000,11345.8667,0.0000,2305.8889,8631.4667,0.0000,13.0000,99.4000,0.0000,4154.8000,0.0000,4476.6667,5989,1996-03-04,213300,36,5925.00,C
4858,"POPLATEK MESICNE",5866,NULL,NULL,0.0,0.0,6983.3,0.0,67,Bruntal,"north Moravia",106054,8110,5.7,6.55,109,3244,3079,19,55,67,55,55,55,55,55,0,0,0,0,0,0,0,220968.3158,18587.3158,0.0000,31.5789,43002.6316,40061.7368,1470.1053,0.0000,10.2632,240.3158,8.1053,0.0000,0.0000,1470.1053,5991,1998-07-27,335184,48,6983.00,D
4863,"POPLATEK MESICNE",5873,junior,1996-10-28,0.0,0.0,6340.3,0.0,5,Kolin,"central Bohemia",95616,9307,3.8,4.43,118,2616,3040,34,69,174,69,69,69,69,69,0,0,0,0,0,0,0,467167.5882,14917.7353,782.3529,255.8824,40279.7647,27996.7647,10200.7059,0.0000,12.3529,234.2647,0.0000,2814.7059,0.0000,2237.6471,5992,1997-03-18,76080,12,6340.00,A
4894,"POPLATEK MESICNE",5911,classic,1996-02-15,0.0,0.0,4875.8,0.0,14,"Ceske Budejovice","south Bohemia",177686,10045,1.4,1.71,135,6604,6295,67,140,252,140,140,140,140,140,0,0,0,0,0,0,0,387201.2985,9120.0149,529.8507,756.7164,31219.8060,28739.3433,1746.6269,0.0000,13.6567,257.1940,0.0000,0.0000,0.0000,1746.6269,5997,1993-11-04,117024,24,4876.00,A
4907,"POPLATEK MESICNE",5928,NULL,NULL,0.0,3938.0,0.0,0.0,42,"Havlickuv Brod","east Bohemia",95907,8388,2.4,2.94,87,1658,1668,59,122,342,122,122,122,122,122,0,0,0,0,0,0,0,221834.8644,1166.2203,0.0000,17007.6102,0.0000,9657.4576,6310.3898,302.9661,13.7288,126.4576,0.0000,3604.2712,0.0000,1256.3390,5999,1996-01-03,98832,48,2059.00,C
4937,"POPLATEK MESICNE",5965,NULL,NULL,0.0,0.0,5996.2,0.0,12,Pribram,"central Bohemia",107870,8754,3.8,4.31,137,3804,3868,71,177,359,177,177,177,177,177,0,0,0,0,0,0,0,447377.1690,9887.0000,0.0000,36728.7606,0.0000,30625.6197,5377.7465,0.0000,14.3662,212.3380,0.0000,2573.4648,0.0000,2026.8169,6004,1994-07-23,143904,24,5996.00,A
4948,"POPLATEK MESICNE",5977,NULL,NULL,0.0,0.0,5996.2,0.0,43,"Hradec Kralove","east Bohemia",161854,9425,1.7,2.50,125,4085,3891,42,88,144,88,88,88,88,88,0,0,0,0,0,0,0,242366.9048,5560.3333,0.0000,25626.2857,0.0000,17455.9524,6821.1905,0.0000,10.3571,134.2857,0.0000,3252.1429,0.0000,3569.0476,6006,1996-11-15,359760,60,5996.00,C
4949,"POPLATEK MESICNE",5978,gold,1998-12-06,0.0,0.0,6039.8,0.0,33,Decin,"north Bohemia",133777,8705,5.7,7.61,116,4650,4859,27,55,92,55,55,55,55,55,0,0,0,0,0,0,0,370666.7407,9194.5556,188.8889,1025.9259,38252.1852,33369.1852,3579.2593,0.0000,11.6667,249.8519,0.0000,0.0000,0.0000,3579.2593,6007,1997-08-30,289920,48,6040.00,C
4969,"POPLATEK TYDNE",6001,NULL,NULL,0.0,0.0,2502.8,0.0,60,Prostejov,"south Moravia",110643,8441,3.4,4.48,115,1879,2252,29,76,130,76,76,76,76,76,0,0,0,0,0,0,0,456514.8276,7476.9310,0.0000,49793.7241,0.0000,37909.8621,8578.6552,0.0000,21.7241,195.4483,0.0000,6303.3793,0.0000,1812.5172,6010,1997-03-06,150180,60,2503.00,C
4981,"POPLATEK MESICNE",6015,NULL,NULL,0.0,4930.0,0.0,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,36,72,155,72,72,72,72,72,0,0,0,0,0,0,0,226030.7778,437.9167,0.0000,24718.4167,0.0000,17568.6111,6839.7222,0.0000,12.5000,127.8333,0.0000,4245.2778,0.0000,2594.4444,6011,1996-11-28,179328,48,3736.00,C
